session_id,ErrorPct,TooFast,Condition,ConditionNum,Age,Ethnicity,Gender,Race,WhiteAsianBIAT,WhiteHispBIAT,WhiteBlackBIAT,AsianHispBIAT,AsianBlackBIAT,HispBlackBIAT,WhiteImpAgg,HispImpAgg,AsianImpAgg,BlackImpAgg,RaceFocal,WhiteAsianExp,WhiteHispExp,WhiteBlackExp,AsianHispExp,AsianBlackExp,HispBlackExp,WhiteExpAgg,BlackExpAgg,AsianExpAgg,HispExpAgg,CondxImpWB,CondxImpWH,CondxImpWA,WhiteMinorityBIAT,WhiteMinorityExp
2496168,.03125,.00520833333333333,bad,-1,18,2,1,6,.492180150090995,.429412049078373,.369596897607122,-.311803337509979,.24489707392926,.157960381825729,.430396365592163,.0134505567524452,-.186362137890571,-.257484784454037,White,3,-2,2,1,0,-1,1,-1,-1.33333333333333,1.33333333333333,-.369596897607122,-.429412049078373,-.492180150090995, , 
2496179,.03125,0,bad,-1,18,2,2,6,.820861133533573,.728328697801508,.295506841118716,-.295293157854907,-.304713306386635,.880694559213567,.614898890817932,.149219673088989,-.473622532591705,-.290496031315216,White,0,0,0,0,0,0,0,0,0,0,-.295506841118716,-.728328697801508,-.820861133533573, , 
2496190,.109375,0,good,1,19,2,1,6,.436065018106733,-.217509423464028,.481607391241701,.493095786510352,.142276452600729,.327263508422837,.233387661961468,.0172257151255044,.0664357403347826,-.317049117421755,White,1,2,1,-1,0,1,1.33333333333333,0,0,-1.33333333333333,.481607391241701,-.217509423464028,.436065018106733, , 
2496234,.0104166666666667,0,bad,-1,18,3,1,6,-.664711647598232,-.68955720454782,.576559858281977,-.0170120858593723,-.471013160723777,.231108180153084,-.259236331288025,.312559156853425,.0588954670050274,-.112218292570428,White,0,0,0,0,0,0,0,0,0,0,-.576559858281977,.68955720454782,.664711647598232, , 
2496235,.0677083333333333,0,bad,-1,18,2,2,6,.704493233994968,.938089305156066,1.43161125089803,-.307895097416781,.386667089264653,.925871831157355,1.02473126334969,.0985592078060233,-.208573747382365,-.914716723773345,White,0,2,1,-2,-2,1,1,-.666666666666667,1.33333333333333,-1.66666666666667,-1.43161125089803,-.938089305156066,-.704493233994968, , 
2496240,.119791666666667,.0260416666666667,good,1,19,2,2,6,.814630915475243,-.191384725256227,.279518106390535,-1.0964606650552,-.37655890804688,-1.01228356216395,.300921432203184,.0918539427158244,-.762550162859108,.369774787940099,White,1,1,0,0,0,0,.666666666666667,0,-.333333333333333,-.333333333333333,.279518106390535,-.191384725256227,.814630915475243, , 
2497437,.130208333333333,0,good,1,18,2,1,6,-.450609897594238,.907318285052786,.654742201166247,.744935187506887,.0542485216466614,-.690684348387568,.370483529541598,-.78097927364908,.416597868915929,-.00610212480844689,White,0,0,0,0,0,0,0,0,0,0,.654742201166247,.907318285052786,-.450609897594238, , 
2497438,.135416666666667,0,bad,-1,18,2,1,6,.386838953402084,-.336273543233842,-.204625372773761,.181006740525312,.0191085685131929,.267570312107372,-.0513533208685064,.140945704938634,-.0622412147878596,-.027351169282268,White,2,-3,2,0,0,1,.333333333333333,-.333333333333333,-.666666666666667,.666666666666667,.204625372773761,.336273543233842,-.386838953402084, , 
2497442,.0625,0,good,1,19,2,1,6,.00361431563628718,.315623025045392,.143018479832852,-.0154907990597617,.712503810366962,.549069844426308,.154085273504844,.0829792061468928,.231132898556971,-.468197378208707,White,1,0,1,0,0,0,.666666666666667,-.333333333333333,-.333333333333333,0,.143018479832852,.315623025045392,.00361431563628718, , 
2533915,.130208333333333,0,bad,-1,18,1,1,6*7,.825211433589287,.685438085731307,-.0982680509402835,.260434076276855,.889152015719038,.50051107468994,.470793822793437,-.148453695772741,.108124886135535,-.430465013156232,Hisp,0,-1,0,-1,0,2,-.333333333333333,-.666666666666667,-.333333333333333,1.33333333333333,.0982680509402835,-.685438085731307,-.825211433589287,.685438085731307,-1
2533916,.0677083333333333,0,good,1,18,2,2,6,1.15252731037775,-.583764254402086,.526696678819984,-.564427287654962,-.486498140192072,.269079567627225,.365153244931883,.472423703228091,-.734484246074929,-.103092702085046,White,0,0,0,0,0,0,0,0,0,0,.526696678819984,-.583764254402086,1.15252731037775, , 
2533918,.078125,0,bad,-1,18,1,1,7,.0506809969766441,.842790587261441,.458675006449353,-1.09519315118684,-.541672219964615,-.376741996067079,.450715530229146,-.0414464773805587,-.562515456042701,.153246403194114,Hisp,1,0,0,-2,-2,0,.333333333333333,.666666666666667,-1.66666666666667,.666666666666667,-.458675006449353,-.842790587261441,-.0506809969766441,.842790587261441,0
2534012,.302083333333333,.0833333333333333,good,1,18,2,2,6,.76700796797151,.83225647414316,-.371256570665337,-.183327028480646,-.0478134516409805,-.0448980115024298,.409335957149778,-.231275819054981,-.332716149364379,.154656011269582,White,0,0,0,0,0,0,0,0,0,0,-.371256570665337,.83225647414316,.76700796797151, , 
2534013,.166666666666667,0,bad,-1,18,2,2,6,1.07397238054017,-.193828207470953,.801662159032097,-.426511730474377,.367061247572586,.204189983091808,.560602110700439,.27484330701238,-.377807621147321,-.457637796565497,White,1,1,0,0,0,0,.666666666666667,0,-.333333333333333,-.333333333333333,-.801662159032097,.193828207470953,-1.07397238054017, , 
2534015,.0885416666666667,.015625,good,1,18,2,1,6,-.0664957662401748,-.396177022849851,-.0717776360902369,.30537902854725,-.565587138792206,-.492207044650593,-.178150141726754,-.133803016782664,-.0645707813349271,.376523939844345,White,1,0,1,1,0,0,.666666666666667,-.333333333333333,-.666666666666667,.333333333333333,-.0717776360902369,-.396177022849851,-.0664957662401748, , 
